date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:20:04	2850/2850	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2265b69a3a-b22%22	https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-light-300-5.13.0.eot?	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-light-300-5.13.0d41d.eot	(from https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/css/all.min.css)
14:20:05	1032/1032	---M--	200	added ('OK')	font/woff2	etag:%2265b69a3a-408%22	https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-light-300-5.13.0.woff2	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-light-300-5.13.0.woff2	(from https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/css/all.min.css)
14:20:06	1548/1548	---M--	200	added ('OK')	font/woff	etag:%2265b69a3a-60c%22	https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-light-300-5.13.0.woff	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-light-300-5.13.0.woff	(from https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/css/all.min.css)
14:20:09	2568/2568	---M--	200	added ('OK')	font/ttf	etag:%2265b69a3a-a08%22	https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-light-300-5.13.0.ttf	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-light-300-5.13.0.ttf	(from https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/css/all.min.css)
14:20:09	2369/2369	---M--	200	added ('OK')	image/svg+xml	etag:%2265b69a3a-941%22	https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-light-300-5.13.0.svg	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-light-300-5.13.0.svg	(from https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/css/all.min.css)
14:20:10	39898/39898	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2265b69a3a-9bda%22	https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-light-300-5.14.0.eot	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-light-300-5.14.0.eot	(from https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/css/all.min.css)
14:20:10	39898/39898	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2265b69a3a-9bda%22	https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-light-300-5.14.0.eot?	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-light-300-5.14.0d41d.eot	(from https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/css/all.min.css)
14:20:12	17428/17428	---M--	200	added ('OK')	font/woff2	etag:%2265b69a3a-4414%22	https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-light-300-5.14.0.woff2	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-light-300-5.14.0.woff2	(from https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/css/all.min.css)
14:20:17	20924/20924	---M--	200	added ('OK')	font/woff	etag:%2265b69a3a-51bc%22	https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-light-300-5.14.0.woff	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-light-300-5.14.0.woff	(from https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/css/all.min.css)
14:20:17	39616/39616	---M--	200	added ('OK')	font/ttf	etag:%2265b69a3a-9ac0%22	https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-light-300-5.14.0.ttf	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-light-300-5.14.0.ttf	(from https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/css/all.min.css)
14:20:18	3338/3338	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2265b69a3a-d0a%22	https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-light-300-5.15.1.eot	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-light-300-5.15.1.eot	(from https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/css/all.min.css)
14:20:18	3338/3338	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2265b69a3a-d0a%22	https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-light-300-5.15.1.eot?	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-light-300-5.15.1d41d.eot	(from https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/css/all.min.css)
14:20:18	1200/1200	---M--	200	added ('OK')	font/woff2	etag:%2265b69a3a-4b0%22	https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-light-300-5.15.1.woff2	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-light-300-5.15.1.woff2	(from https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/css/all.min.css)
14:20:18	1760/1760	---M--	200	added ('OK')	font/woff	etag:%2265b69a3a-6e0%22	https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-light-300-5.15.1.woff	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-light-300-5.15.1.woff	(from https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/css/all.min.css)
14:20:18	224626/224626	---M--	200	added ('OK')	image/svg+xml	etag:%2265b69a3a-36d72%22	https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-light-300-5.14.0.svg	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-light-300-5.14.0.svg	(from https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/css/all.min.css)
14:20:19	3056/3056	---M--	200	added ('OK')	font/ttf	etag:%2265b69a3a-bf0%22	https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-light-300-5.15.1.ttf	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-light-300-5.15.1.ttf	(from https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/css/all.min.css)
14:20:19	6544/6544	---M--	200	added ('OK')	image/svg+xml	etag:%2265b69a3a-1990%22	https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-light-300-5.15.1.svg	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-light-300-5.15.1.svg	(from https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/css/all.min.css)
14:20:19	2934/2934	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2265b69a3a-b76%22	https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-light-300-5.15.3.eot	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-light-300-5.15.3.eot	(from https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/css/all.min.css)
14:20:20	2934/2934	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2265b69a3a-b76%22	https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-light-300-5.15.3.eot?	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-light-300-5.15.3d41d.eot	(from https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/css/all.min.css)
14:20:21	1000/1000	---M--	200	added ('OK')	font/woff2	etag:%223e8-610058acf8280%22	https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-light-300-5.15.3.woff2	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-light-300-5.15.3.woff2	(from https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/css/all.min.css)
14:20:21	1456/1456	---M--	200	added ('OK')	font/woff	etag:%2265b69a3a-5b0%22	https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-light-300-5.15.3.woff	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-light-300-5.15.3.woff	(from https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/css/all.min.css)
14:20:21	2652/2652	---M--	200	added ('OK')	font/ttf	etag:%2265b69a3a-a5c%22	https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-light-300-5.15.3.ttf	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-light-300-5.15.3.ttf	(from https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/css/all.min.css)
14:20:22	2440/2440	---M--	200	added ('OK')	image/svg+xml	etag:%2265b69a3a-988%22	https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-light-300-5.15.3.svg	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-light-300-5.15.3.svg	(from https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/css/all.min.css)
14:20:23	62278/62278	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2265b69a3a-f346%22	https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-regular-400-5.0.0.eot	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-regular-400-5.0.0.eot	(from https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/css/all.min.css)
14:20:24	62278/62278	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2265b69a3a-f346%22	https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-regular-400-5.0.0.eot?	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-regular-400-5.0.0d41d.eot	(from https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/css/all.min.css)
14:20:24	23392/23392	---M--	200	added ('OK')	font/woff2	etag:%2265b69a3a-5b60%22	https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-regular-400-5.0.0.woff2	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-regular-400-5.0.0.woff2	(from https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/css/all.min.css)
14:20:26	29652/29652	---M--	200	added ('OK')	font/woff	etag:%2265b69a3a-73d4%22	https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-regular-400-5.0.0.woff	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-regular-400-5.0.0.woff	(from https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/css/all.min.css)
14:20:32	61984/61984	---M--	200	added ('OK')	font/ttf	etag:%2265b69a3a-f220%22	https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-regular-400-5.0.0.ttf	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-regular-400-5.0.0.ttf	(from https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/css/all.min.css)
14:20:34	2778/2778	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2265b69a3a-ada%22	https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-regular-400-5.0.1.eot	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-regular-400-5.0.1.eot	(from https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/css/all.min.css)
14:20:34	2778/2778	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2265b69a3a-ada%22	https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-regular-400-5.0.1.eot?	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-regular-400-5.0.1d41d.eot	(from https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/css/all.min.css)
14:20:34	948/948	---M--	200	added ('OK')	font/woff2	etag:%223b4-610058acf8280%22	https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-regular-400-5.0.1.woff2	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-regular-400-5.0.1.woff2	(from https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/css/all.min.css)
14:20:34	1428/1428	---M--	200	added ('OK')	font/woff	etag:%2265b69a3a-594%22	https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-regular-400-5.0.1.woff	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-regular-400-5.0.1.woff	(from https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/css/all.min.css)
14:20:35	2484/2484	---M--	200	added ('OK')	font/ttf	etag:%2265b69a3a-9b4%22	https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-regular-400-5.0.1.ttf	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-regular-400-5.0.1.ttf	(from https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/css/all.min.css)
14:20:35	1369/1369	---M--	200	added ('OK')	image/svg+xml	etag:%2265b69a3a-559%22	https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-regular-400-5.0.1.svg	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-regular-400-5.0.1.svg	(from https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/css/all.min.css)
14:20:35	266284/266284	---M--	200	added ('OK')	image/svg+xml	etag:%2265b69a3a-4102c%22	https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-regular-400-5.0.0.svg	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-regular-400-5.0.0.svg	(from https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/css/all.min.css)
14:20:36	3566/3566	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2265b69a3a-dee%22	https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-regular-400-5.0.3.eot	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-regular-400-5.0.3.eot	(from https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/css/all.min.css)
14:20:36	3566/3566	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2265b69a3a-dee%22	https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-regular-400-5.0.3.eot?	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-regular-400-5.0.3d41d.eot	(from https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/css/all.min.css)
14:20:36	1236/1236	---M--	200	added ('OK')	font/woff2	etag:%2265b69a3a-4d4%22	https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-regular-400-5.0.3.woff2	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-regular-400-5.0.3.woff2	(from https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/css/all.min.css)
14:20:36	1784/1784	---M--	200	added ('OK')	font/woff	etag:%2265b69a3a-6f8%22	https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-regular-400-5.0.3.woff	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-regular-400-5.0.3.woff	(from https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/css/all.min.css)
14:20:37	3272/3272	---M--	200	added ('OK')	font/ttf	etag:%2265b69a3a-cc8%22	https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-regular-400-5.0.3.ttf	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-regular-400-5.0.3.ttf	(from https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/css/all.min.css)
14:20:37	4891/4891	---M--	200	added ('OK')	image/svg+xml	etag:%2265b69a3a-131b%22	https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-regular-400-5.0.3.svg	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-regular-400-5.0.3.svg	(from https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/css/all.min.css)
14:20:37	6934/6934	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2265b69a3a-1b16%22	https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-regular-400-5.0.5.eot	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-regular-400-5.0.5.eot	(from https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/css/all.min.css)
14:20:38	6934/6934	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2265b69a3a-1b16%22	https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-regular-400-5.0.5.eot?	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-regular-400-5.0.5d41d.eot	(from https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/css/all.min.css)
14:20:38	3568/3568	---M--	200	added ('OK')	font/woff2	etag:%2265b69a3a-df0%22	https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-regular-400-5.0.5.woff2	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-regular-400-5.0.5.woff2	(from https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/css/all.min.css)
14:20:38	4404/4404	---M--	200	added ('OK')	font/woff	etag:%2265b69a3a-1134%22	https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-regular-400-5.0.5.woff	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-regular-400-5.0.5.woff	(from https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/css/all.min.css)
14:20:41	6640/6640	---M--	200	added ('OK')	font/ttf	etag:%2265b69a3a-19f0%22	https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-regular-400-5.0.5.ttf	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-regular-400-5.0.5.ttf	(from https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/css/all.min.css)
14:20:42	20187/20187	---M--	200	added ('OK')	image/svg+xml	etag:%2265b69a3a-4edb%22	https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-regular-400-5.0.5.svg	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-regular-400-5.0.5.svg	(from https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/css/all.min.css)
14:20:43	13242/13242	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2265b69a3a-33ba%22	https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-regular-400-5.0.7.eot	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-regular-400-5.0.7.eot	(from https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/css/all.min.css)
14:20:44	13242/13242	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2265b69a3a-33ba%22	https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-regular-400-5.0.7.eot?	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-regular-400-5.0.7d41d.eot	(from https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/css/all.min.css)
14:20:44	5044/5044	---M--	200	added ('OK')	font/woff2	etag:%2265b69a3a-13b4%22	https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-regular-400-5.0.7.woff2	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-regular-400-5.0.7.woff2	(from https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/css/all.min.css)
14:20:44	6340/6340	---M--	200	added ('OK')	font/woff	etag:%2265b69a3a-18c4%22	https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-regular-400-5.0.7.woff	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-regular-400-5.0.7.woff	(from https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/css/all.min.css)
14:20:44	12948/12948	---M--	200	added ('OK')	font/ttf	etag:%2265b69a3a-3294%22	https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-regular-400-5.0.7.ttf	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-regular-400-5.0.7.ttf	(from https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/css/all.min.css)
